2.4,0.343575638
2.41,0.343190046
2.42,0.342662216
2.43,0.341936821
2.44,0.341062471
2.45,0.340047376
2.46,0.33894965
2.47,0.337938149
2.48,0.337102708
2.49,0.336548352
2.5,0.336455259
2.51,0.336865609
2.52,0.337614446
2.53,0.338579125
2.54,0.339772004
2.55,0.341118148
2.56,0.342378776
2.57,0.343274744
2.58,0.343480463
2.59,0.342793764
2.6,0.341224618
2.61,0.338952764
2.62,0.336260257
2.63,0.333426705
2.64,0.33066878
2.65,0.328012773
2.66,0.325503221
2.67,0.323387422
2.68,0.321764893
2.69,0.320397506
2.7,0.318887153
2.71,0.317081506
2.72,0.315140598
2.73,0.313261566
2.74,0.311584651
2.75,0.310210618
2.76,0.309141367
2.77,0.308296798
2.78,0.307509241
2.79,0.306552734
2.8,0.305482048
2.81,0.304506573
2.82,0.303696018
2.83,0.303010984
2.84,0.302357017
2.85,0.301620921
2.86,0.300769741
2.87,0.299879528
2.88,0.299074032
2.89,0.29846104
2.9,0.298025643
2.91,0.297584677
2.92,0.296901803
2.93,0.295855301
2.94,0.294496566
2.95,0.29304048
2.96,0.291629455
2.97,0.290285816
2.98,0.289029008
2.99,0.28790844
3,0.286987486
3.01,0.286303011
3.02,0.285770624
3.03,0.285262531
3.04,0.284770119
3.05,0.284339594
3.06,0.283960664
3.07,0.283512083
3.08,0.282763802
3.09,0.281549006
3.1,0.279939761
3.11,0.278211832
3.12,0.276629291
3.13,0.275337392
3.14,0.274396649
3.15,0.273768668
3.16,0.273274434
3.17,0.27267213
3.18,0.271805594
3.19,0.270642751
3.2,0.269257234
3.21,0.267816191
3.22,0.266491149
3.23,0.265297591
3.24,0.264074579
3.25,0.262679854
3.26,0.261137932
3.27,0.259578588
3.28,0.258141746
3.29,0.256894216
3.3,0.255804306
3.31,0.254808263
3.32,0.253889437
3.33,0.25307266
3.34,0.252372054
3.35,0.251785896
3.36,0.251312557
3.37,0.250946051
3.38,0.250666988
3.39,0.250440335
3.4,0.250208662
3.41,0.249902629
3.42,0.24949707
3.43,0.249032846
3.44,0.248558049
3.45,0.248091372
3.46,0.247634456
3.47,0.247172147
3.48,0.246662621
3.49,0.246055283
3.5,0.245323633
3.51,0.244467896
3.52,0.243498779
3.53,0.242455185
3.54,0.241421718
3.55,0.240481524
3.56,0.239667201
3.57,0.238973882
3.58,0.238400839
3.59,0.237977734
3.6,0.237758218
3.61,0.237787358
3.62,0.238068412
3.63,0.238548287
3.64,0.239126626
3.65,0.239671859
3.66,0.240031962
3.67,0.240069039
3.68,0.239727525
3.69,0.239071734
3.7,0.238239823
3.71,0.237365766
3.72,0.236534893
3.73,0.23576555
3.74,0.235004894
3.75,0.234158177
3.76,0.233150343
3.77,0.23197783
3.78,0.230708082
3.79,0.229430145
3.8,0.228206824
3.81,0.227064947
3.82,0.226008272
3.83,0.225029144
3.84,0.224121003
3.85,0.223295646
3.86,0.222587711
3.87,0.222038125
3.88,0.221674037
3.89,0.221499533
3.9,0.221497678
3.91,0.221636776
3.92,0.221872391
3.93,0.222148799
3.94,0.222409273
3.95,0.222620883
3.96,0.222812128
3.97,0.223035719
3.98,0.223274334
3.99,0.223482676
4,0.223628393
