0.8,0.572659578
0.81,0.588647491
0.82,0.605589518
0.83,0.621059078
0.84,0.634548049
0.85,0.650736055
0.86,0.665805647
0.87,0.680114805
0.88,0.69203688
0.89,0.699231235
0.9,0.705695411
0.91,0.713753216
0.92,0.722402983
0.93,0.736400904
0.94,0.748590348
0.95,0.757485162
0.96,0.764390095
0.97,0.77343687
0.98,0.783719336
0.99,0.790172877
1,0.794827763
1.01,0.803784748
1.02,0.814976893
1.03,0.825615026
1.04,0.833730598
1.05,0.840020029
1.06,0.844496914
1.07,0.845404562
1.08,0.841798966
1.09,0.836201379
1.1,0.831065067
1.11,0.828902722
1.12,0.828361374
1.13,0.832453577
1.14,0.840343609
1.15,0.849110665
1.16,0.858786272
1.17,0.86884856
1.18,0.877376449
1.19,0.883947386
1.2,0.885666089
1.21,0.883825501
1.22,0.879733484
1.23,0.873422193
1.24,0.861621882
1.25,0.848132944
1.26,0.836972986
1.27,0.827898687
1.28,0.820417179
1.29,0.816446601
1.3,0.815373529
1.31,0.816323996
1.32,0.819641974
1.33,0.823321959
1.34,0.82602112
1.35,0.827354404
1.36,0.828691536
1.37,0.830056671
1.38,0.830918925
1.39,0.829641723
1.4,0.823641956
1.41,0.813032392
1.42,0.797268508
1.43,0.778921441
1.44,0.763101417
1.45,0.750622807
1.46,0.741818323
1.47,0.735907859
1.48,0.732061681
1.49,0.729757463
1.5,0.728871475
1.51,0.728526693
1.52,0.72799834
1.53,0.726954951
1.54,0.725739445
1.55,0.724874458
1.56,0.7235671
1.57,0.718970881
1.58,0.711253705
1.59,0.701475168
1.6,0.689607236
1.61,0.676534345
1.62,0.663603088
1.63,0.651132635
1.64,0.638691139
1.65,0.627268038
1.66,0.61757304
1.67,0.60911893
1.68,0.602632525
1.69,0.598228218
1.7,0.594472267
1.71,0.589828154
1.72,0.584447689
1.73,0.579584518
1.74,0.575784594
1.75,0.572690297
1.76,0.570595345
1.77,0.569404406
1.78,0.567922589
1.79,0.565763106
1.8,0.563382678
1.81,0.561336266
1.82,0.560094043
1.83,0.559734668
1.84,0.560740811
1.85,0.562830534
1.86,0.56536012
1.87,0.56666159
1.88,0.565467552
1.89,0.562682012
1.9,0.559008237
1.91,0.554325723
1.92,0.548926728
1.93,0.542648454
1.94,0.533988067
1.95,0.522644251
1.96,0.510042148
1.97,0.49764886
1.98,0.4862562
1.99,0.476518083
2,0.468686851
2.01,0.462192768
2.02,0.456465476
2.03,0.45112555
2.04,0.445938617
2.05,0.44100178
2.06,0.436273569
2.07,0.431669355
2.08,0.42718546
2.09,0.422967963
2.1,0.419213723
2.11,0.415975527
2.12,0.412864036
2.13,0.409433708
2.14,0.405734679
2.15,0.402102813
2.16,0.398769037
2.17,0.395607242
2.18,0.39251962
2.19,0.389954701
2.2,0.388281515
2.21,0.387261259
2.22,0.386359958
2.23,0.38497716
2.24,0.383042054
2.25,0.381228003
2.26,0.379849476
2.27,0.378528517
2.28,0.377113634
